Query.Mass,Name,Formula,Exact.Mass,PubChem.CID,KEGG.ID
279.04,[3-(Benzyloxy)-4-chloro-2-fluorophenyl]boronic acid,C13H11BClFO3,280.0473805,,
279.2328615,"9,11-Octadecadienoic acid",C18H32O2,280.2402303,,
279.2328615,"(9Z,11E)-9,11-Octadecadienoic acid",C18H32O2,280.2402303,,
279.2328615,"trans-10,cis-12-Conjugated linoleic acid",C18H32O2,280.2402303,,
279.2328615,"7,11-Hexadecadien-1-ol, acetate, (Z,Z)-",C18H32O2,280.2402303,,
279.2328615,"Hexadeca-7,11-dien-1-yl acetate (Z,E)-",C18H32O2,280.2402303,,
279.2328615,4-Dodecyl-5-ethyl-2(5H)-furanone,C18H32O2,280.2402303,,
279.2328615,"Ethyl 2E,4Z-hexadecadienoate",C18H32O2,280.2402303,,
279.2328615,Linalyl caprylate,C18H32O2,280.2402303,61435,
279.2328615,Mangiferic acid,C18H32O2,280.2402303,6439027,
279.2328615,16-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,15-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,14-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,13-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,12-Octadecynoic acid; 12-Stearolic acid,C18H32O2,280.2402303,,
279.2328615,11-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,10-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,5-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,4-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,3-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,2-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,8-Octadecynoic acid,C18H32O2,280.2402303,,
279.2328615,"6-Octadecynoic acid; Tariric acid; 6,7-Stearolic acid; 6-Stearolic acid",C18H32O2,280.2402303,,
279.2328615,"C18:2n-5,9",C18H32O2,280.2402303,,
279.2328615,"C18:2n-6,10",C18H32O2,280.2402303,,
279.2328615,"C18:2n-7,10",C18H32O2,280.2402303,,
279.2328615,"C18:2n-7,11",C18H32O2,280.2402303,,
279.2328615,"C18:2n-8,11",C18H32O2,280.2402303,,
279.2328615,"C18:2n-6,11",C18H32O2,280.2402303,,
279.2328615,"cis,cis-6,9-octadecadienoic acid; C18:2n-9,12",C18H32O2,280.2402303,,
279.2328615,"C18:2n-9,12",C18H32O2,280.2402303,,
279.2328615,"C18:2n-6,12",C18H32O2,280.2402303,,
279.2328615,"C18:2n-8,12",C18H32O2,280.2402303,,
279.2328615,"C18:2n-8,13",C18H32O2,280.2402303,,
279.2328615,"C18:2n-11,14",C18H32O2,280.2402303,,
279.2328615,"C18:2n-9,14",C18H32O2,280.2402303,,
279.2328615,"C18:2n-12,15",C18H32O2,280.2402303,,
279.2328615,"C18:2n-6,15",C18H32O2,280.2402303,,
279.2328615,"C18:2n-13,16",C18H32O2,280.2402303,,
279.2328615,"C18:2n-14,16",C18H32O2,280.2402303,,
279.2328615,"C18:2n-1,4",C18H32O2,280.2402303,,
279.2328615,"C18:2n-2,5",C18H32O2,280.2402303,,
279.2328615,"C18:2n-1,5",C18H32O2,280.2402303,,
279.2328615,"C18:2n-3,6",C18H32O2,280.2402303,,
279.2328615,"C18:2n-2,6",C18H32O2,280.2402303,,
279.2328615,"C18:2n-3,7",C18H32O2,280.2402303,,
279.2328615,"C18:2n-4,7",C18H32O2,280.2402303,,
279.2328615,"cis-10, cis-13-octadecadienoic acid; C18:2n-5,8",C18H32O2,280.2402303,,
279.2328615,"trans-10, trans-12-octadecadienoic acid; C18:2n-6,8",C18H32O2,280.2402303,,
279.2328615,"trans-10, cis-12-octadecadienoic acid; C18:2n-6,8",C18H32O2,280.2402303,,
279.2328615,"cis-10, cis-12-octadecadienoic acid; C18:2n-6,8",C18H32O2,280.2402303,,
279.2328615,"trans-9, cis-12-octadecadienoic acid; C18:2n-6,9",C18H32O2,280.2402303,,
279.2328615,"cis-9, trans-12-octadecadienoic acid; C18:2n-6,9",C18H32O2,280.2402303,,
279.2328615,"trans-9, trans-11-octadecadienoic acid; C18:2n-7,9",C18H32O2,280.2402303,,
279.2328615,"cis-9, cis-11-octadecadienoic acid; C18:2n-7,9",C18H32O2,280.2402303,,
279.2328615,"cis-8, cis-11-octadecadienoic acid; C18:2n-7,10",C18H32O2,280.2402303,,
279.2328615,"trans-8, trans-10-octadecadienoic acid; C18:2n-8,10",C18H32O2,280.2402303,,
279.2328615,C18:2n-12,C18H32O2,280.2402303,,
279.2328615,"trans-5, trans-12-octadecadienoic acid; C18:2n-6,13",C18H32O2,280.2402303,,
279.2328615,"trans-5, cis12-octadecadienoic acid; C18:2n-6,13",C18H32O2,280.2402303,,
279.2328615,"cis-5, trans-12-octadecadienoic acid; C18:2n-6,13",C18H32O2,280.2402303,,
279.2328615,"cis-5, cis-12-octadecadienoic acid; C18:2n-6,13",C18H32O2,280.2402303,,
279.2328615,Linoelaidic Acid,C18H32O2,280.2402303,5282457,
279.2328615,17-Octadecynoic Acid,C18H32O2,280.240221,,
279.2328615,6-octadecynoic acid,C18H32O2,280.240221,,
279.2328615,"6Z,11Z-octadecadienoic acid",C18H32O2,280.240221,5312482,
279.2328615,"5Z,9Z-octadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"5Z,8Z-octadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"5Z,11Z-octadecadienoic acid",C18H32O2,280.240221,5312473,
279.2328615,"11E,14Z-octadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"10E,12E-octadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"10E,12Z-Octadecadienoic acid",C18H32O2,280.240221,5351472,
279.2328615,"9(E),11(E)-Conjugated Linoleic Acid",C18H32O2,280.240221,,
279.2328615,"9Z,11Z-octadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"5E,12E-otadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"5E,12Z-otadecadienoic acid",C18H32O2,280.240221,,
279.2328615,"9(Z),11(E)-Conjugated Linoleic Acid",C18H32O2,280.2402303,,
279.2328615,9-octadecen-4-olide;9Z-octadecadien-4R-olide,C18H32O2,280.240231,5278449;11323473,;
279.2328615,"(E)-3,7-Dimethyl-2,6-octadienyl octanoate;(Z)-3,7-Dimethyl-2,6-octadienyl octanoate",C18H32O2,280.240231,6365696;5352767,;
279.2328615,"Ethyl (Z,Z)-11,13-hexadecadienoate",C18H32O2,280.240231,11586285,
279.2328615,11-Hexadecynyl acetate,C18H32O2,280.240231,3775342,
279.2328615,"8Z,10Z-Hexadecadienyl acetate",C18H32O2,280.240231,5363392,
279.2328615,"7Z,11E-Hexadecadienyl acetate;7Z,11Z-Hexadecadienyl acetate",C18H32O2,280.240231,6436029;5363265,;
279.2328615,"11Z,14E-Hexadecadienyl acetate",C18H32O2,280.240231,44256556,
279.2328615,"9E,11Z-Hexadecadienyl acetate",C18H32O2,280.240231,14535428,
279.2328615,"6E,11Z-Hexadecadienyl acetate",C18H32O2,280.240231,6440740,
279.2328615,"4E,6Z-Hexadecadienyl acetate",C18H32O2,280.240231,44256553,
279.2328615,"11E,13E-Hexadecadienyl acetate;11E,13Z-Hexadecadienyl acetate;11Z,13E-Hexadecadienyl acetate;11Z,13Z-Hexadecadienyl acetate",C18H32O2,280.240231,14185805;14185806;44256555;5363385,;;;
279.2328615,"10E,12E-Hexadecadienyl acetate;10E,12Z-Hexadecadienyl acetate;10Z,12E-Hexadecadienyl acetate",C18H32O2,280.240231,5363391;14479659;14479658,;;
279.2328615,Chaulmoogric acid,C18H32O2,280.240231,12302887,C08282
279.2328615,Malvalic acid,C18H32O2,280.240231,10416,C08321
279.2328615,"7-trans,9-cis-octadecadienoic acid",C18H32O2,280.240231,46244426,
279.2328615,17-octadecynoic acid,C18H32O2,280.240231,1449,
279.2328615,16-octadecynoic acid,C18H32O2,280.240231,5312699,
279.2328615,15-octadecynoic acid,C18H32O2,280.240231,5312698,
279.2328615,14-octadecynoic acid,C18H32O2,280.240231,5312697,
279.2328615,13-octadecynoic acid,C18H32O2,280.240231,3378049,
279.2328615,12-octadecynoic acid,C18H32O2,280.240231,3378048,
279.2328615,11-octadecynoic acid,C18H32O2,280.240231,5312696,
279.2328615,10-octadecynoic acid,C18H32O2,280.240231,5312695,
279.2328615,7-octadecynoic acid,C18H32O2,280.240231,4378574,
279.2328615,5-octadecynoic acid,C18H32O2,280.240231,5312694,
279.2328615,4-octadecynoic acid,C18H32O2,280.240231,5312693,
279.2328615,3-octadecynoic acid,C18H32O2,280.240231,5312692,
279.2328615,2-octadecynoic acid,C18H32O2,280.240231,5312691,
279.2328615,Stearolic acid,C18H32O2,280.240231,68167,C08459
279.2328615,8-octadecynoic acid,C18H32O2,280.240231,5312596,
279.2328615,Tariric acid,C18H32O2,280.240231,235711,
279.2328615,"9,13-octadecadienoic acid",C18H32O2,280.240231,5312489,
279.2328615,"8,12-octadecadienoic acid",C18H32O2,280.240231,5312488,
279.2328615,"7Z,11Z-octadecadienoic acid",C18H32O2,280.240231,5312486,
279.2328615,"7Z,10Z-octadecadienoic acid",C18H32O2,280.240231,5312485,
279.2328615,"7E,12E-octadecadienoic acid",C18H32O2,280.240231,5312484,
279.2328615,"6E,9E-octadecadienoic acid;6Z,9Z-octadecadienoic acid",C18H32O2,280.240231,5312481;5312483,;
279.2328615,"6E,12E-octadecadienoic acid",C18H32O2,280.240231,5312480,
279.2328615,"6E,10E-octadecadienoic acid",C18H32O2,280.240231,5312478,
279.2328615,"6,11-octadecadienoic acid;6E,11Z-octadecadienoic acid;Cilienic acid",C18H32O2,280.240231,5312477;5312479;5312482,;;
279.2328615,Sebaleic acid,C18H32O2,280.240231,5312474,
279.2328615,"5E,9Z-octadecadienoic acid;5Z,9E-octadecadienoic acid;Taxoleic acid",C18H32O2,280.240231,5312472;5312475;5312476,;;
279.2328615,"5,6-octadecadienoic acid;(R)-laballenic acid;(S)-laballenic acid",C18H32O2,280.240231,5312471;;,;;
279.2328615,"5,11-octadecadienoic acid;Ephedrenic acid ",C18H32O2,280.240231,5312470;5312473,;
279.2328615,"5,10-octadecadienoic acid",C18H32O2,280.240231,5312469,
279.2328615,"4Z,7Z-octadecadienoic acid",C18H32O2,280.240231,5312467,
279.2328615,"4E,8E-octadecadienoic acid;4Z,8Z-octadecadienoic acid",C18H32O2,280.240231,5312466;5312468,;
279.2328615,"4,9-octadecadienoic acid",C18H32O2,280.240231,5312465,
279.2328615,"3Z,6Z-octadecadienoic acid",C18H32O2,280.240231,5312463,
279.2328615,"3Z,12Z-octadecadienoic acid",C18H32O2,280.240231,5312462,
279.2328615,"3E,7E-octadecadienoic acid;3Z,7Z-octadecadienoic acid",C18H32O2,280.240231,5312461;5312464,;
279.2328615,"2Z,5Z-octadecadienoic acid",C18H32O2,280.240231,5312459,
279.2328615,"2E,6E-octadecadienoic acid;2Z,6Z-octadecadienoic acid",C18H32O2,280.240231,5312458;5312460,;
279.2328615,"2,4-octadecadienoic acid",C18H32O2,280.240231,5312457,
279.2328615,"14Z,17-octadecadienoic acid",C18H32O2,280.240231,5312456,
279.2328615,"13Z,16Z-octadecadienoic acid",C18H32O2,280.240231,5312455,
279.2328615,"13E,17-octadecadienoic acid",C18H32O2,280.240231,5312454,
279.2328615,"12Z,15Z-octadecadienoic acid",C18H32O2,280.240231,5312453,
279.2328615,"12E,16E-octadecadienoic acid",C18H32O2,280.240231,5312452,
279.2328615,"11Z,15Z-octadecadienoic acid",C18H32O2,280.240231,5312451,
279.2328615,"11Z,14Z-octadecadienoic acid",C18H32O2,280.240231,5312450,
279.2328615,"10E,14E-octadecadienoic acid;10Z,14Z-octadecadienoic acid",C18H32O2,280.240231,5312448;5312449,;
279.2328615,"10Z,13Z-octadecadienoic acid",C18H32O2,280.240231,5282802,
279.2328615,"10Z,12Z-octadecadienoic acid;10E,12Z-octadecadienoic acid;Mikusch's acid",C18H32O2,280.240231,5282799;5282800;5282801,;;
279.2328615,"Linoleic acid;9Z,12E-octadecadienoic acid;9E,12Z-octadecadienoic acid;Linoelaidic acid",C18H32O2,280.240231,5280450;5282797;5282798;5282457,C01595;;;
279.2328615,Ricinenic acid;Rumenic acid;Mangold's acid,C18H32O2,280.240231,5282795;5280644;5282796,;C04056;
279.2328615,"8Z,11Z-octadecadienoic acid;8,11-octadecadienoic acid",C18H32O2,280.240231,5282794;5312487,;
279.2328615,"8E,10E-octadecadienoic acid",C18H32O2,280.240231,5282793,
279.2328615,"6, 8-octadecadienoic acid",C18H32O2,280.240231,5282792,
279.2328615,"5Z,12Z-otadecadienoic acid;5Z,12E-otadecadienoic acid;5E,12Z-octadecadienoic acid;5E,12E-octadecadienoic acid",C18H32O2,280.240231,5282788;5282789;5282790;5282791,;;;
279.2328615,"16:2(2E,4E)(5Me,7Me[S])",C18H32O2,280.240231,52921791,
279.2328615,"16:2(2E,4E)(4Me,6Me[S])",C18H32O2,280.240231,52921784,
279.2328615,"16-methyl-9Z,12Z-heptadecadienoic acid",C18H32O2,280.240231,5312304,
279.2328615,"16-methyl-6Z,9Z-heptadecadienoic acid",C18H32O2,280.240231,5312303,
281.0333513,NSC529483,C10H10N4O4S,282.0422758,,
281.0333513,"5-[(2-chlorophenyl)hydrazinylidene]-2,2-dimethyl-1,3-dioxane-4,6-dione",C12H11ClN2O4,282.0407345,,
281.0333513,T0509-8479,C12H11ClN2O4,282.0407345,,
281.0333513,"4,6-Dihydroxysulfadiazine",C10H10N4O4S,282.042278,,
281.0333513,"4,5-Dihydroxysulfadiazine",C10H10N4O4S,282.042278,,
281.1,"Benzo(a)pyrene, 4-methoxy-",C21H14O,282.1044651,,
281.1,"Benzo(a)pyrene, 6-methoxy-",C21H14O,282.1044651,,
281.1,"2,3-Diphenyl-1-indanone",C21H14O,282.1045,74536,C14657
281.1,2-Aminoadenosine,C10H14N6O4,282.1077,72200,C00939
281.248539,Octadec-9-enoic acid,C18H34O2,282.2558803,,
281.248539,(Z)-11-Hexadecenyl acetate,C18H34O2,282.2558803,,
281.248539,"2-Propenoic acid, 2-methyl-, tetradecyl ester",C18H34O2,282.2558803,,
281.248539,(13R)-13-Hexyl-1-oxacyclotridecan-2-one,C18H34O2,282.2558803,,
281.248539,formyl 14-methyl-8Z-hexadecenoate,C18H34O2,282.2558803,20838712,
281.248539,formyl 14-methyl-8E-hexadecenoate,C18H34O2,282.2558803,6436648,
281.248539,C18:1n-13,C18H34O2,282.2558803,,
281.248539,C18:1n-14,C18H34O2,282.2558803,,
281.248539,C18:1n-15,C18H34O2,282.2558803,,
281.248539,C18:1n-1,C18H34O2,282.2558803,,
281.248539,C18:1n-2,C18H34O2,282.2558803,,
281.248539,C18:1n-3,C18H34O2,282.2558803,,
281.248539,C18:1n-5,C18H34O2,282.2558803,,
281.248539,trans-16-octadecenoic acid; C18:1n-2,C18H34O2,282.2558803,,
281.248539,trans-15-octadecenoic acid; C18:1n-3,C18H34O2,282.2558803,,
281.248539,trans-10-octadecenoic acid; C18:1n-8,C18H34O2,282.2558803,,
281.248539,trans-7-octadecenoic acid; C18:1n-11,C18H34O2,282.2558803,,
281.248539,cis-7-octadecenoic acid; C18:1n-11,C18H34O2,282.2558803,,
281.248539,cis-2-octadecenoic acid; C18:1n-16,C18H34O2,282.2558803,,
281.248539,Palmitoleic Acid ethyl ester,C18H34O2,282.2558803,,
281.248539,5-octadecylenic acid,C18H34O2,282.255873,,
281.248539,Petroselinic acid,C18H34O2,282.2558803,5281125,
281.248539,Vaccenic acid,C18H34O2,282.2558803,,
281.248539,Elaidic Acid,C18H34O2,282.2558803,,
281.248539,Oleic Acid,C18H34O2,282.2558803,,
281.248539,18-Octadecanolide,C18H34O2,282.255881,12628864,
281.248539,ethyl 9Z-hexadecenoate;Ethyl 9-hexadecenoate,C18H34O2,282.255881,6436624;5364759,;
281.248539,Methyl 14-methyl-8E-hexadecenoate;Methyl 14-methyl-8Z-hexadecenoate,C18H34O2,282.255881,6436648;20838712,;
281.248539,ethyl 7Z-hexadecenoate,C18H34O2,282.255881,25265865,
281.248539,7Z-Hexadecenyl acetate;7-Hexadecenyl acetate,C18H34O2,282.255881,5363554;5352892,;
281.248539,3Z-Hexadecenyl acetate,C18H34O2,282.255881,6431470,
281.248539,12Z-Hexadecenyl acetate,C18H34O2,282.255881,6431469,
281.248539,10Z-Hexadecenyl acetate,C18H34O2,282.255881,6431468,
281.248539,9E-Hexadecenyl acetate;9Z-Hexadecenyl acetate,C18H34O2,282.255881,5352787;5363285,;
281.248539,8E-Hexadecenyl acetate,C18H34O2,282.255881,5363534,
281.248539,6E-Hexadecenyl acetate,C18H34O2,282.255881,5352891,
281.248539,5E-Hexadecenyl acetate;5Z-Hexadecenyl acetate,C18H34O2,282.255881,5352888;6431472,;
281.248539,11E-Hexadecenyl acetate;11Z-Hexadecenyl acetate,C18H34O2,282.255881,5352788;5364711,;
281.248539,11-Cycloheptylundecanoic acid,C18H34O2,282.255881,443625,C12103
281.248539,17:1(4)(15Me),C18H34O2,282.255881,52921849,
281.248539,18:1(14E);18:1(14Z),C18H34O2,282.255881,15847269;21635957,;
281.248539,17-octadecenoic acid,C18H34O2,282.255881,5312444,
281.248539,13Z-octadecenoic acid;18:1(13E),C18H34O2,282.255881,5312441;6161490,;
281.248539,16E-octadecenoic acid;16Z-octadecenoic acid,C18H34O2,282.255881,5282764;5312443,;
281.248539,15E-octadecenoic acid;15Z-octadecenoic acid,C18H34O2,282.255881,5282763;5312442,;
281.248539,cis-12-oleic acid;trans-12-elaidic acid,C18H34O2,282.255881,446285;5282762,;
281.248539,cis-vaccenic acid;trans-vaccenic acid,C18H34O2,282.255881,5282761;5281127,;C08367
281.248539,cis-10-oleic acid;10E-octadecenoic acid,C18H34O2,282.255881,5282759;5282760,;
281.248539,cis-8-oleic acid;trans-8-elaidic acid,C18H34O2,282.255881,5282757;5282758,;
281.248539,7Z-octadecenoic acid;7E-octadecenoic acid,C18H34O2,282.255881,5282755;5282756,;
281.248539,6-octadecylenic acid;Petroselaidic acid,C18H34O2,282.255881,5281125;5282754,C08363;
281.248539,5E-octadecylenic acid;5Z-octadecenoic acid,C18H34O2,282.255881,5282753;5312447,;
281.248539,4-octadecylenic acid;4Z-octadecenoic acid,C18H34O2,282.255881,5282752;5312446,;
281.248539,3-octadecylenic acid;3Z-octadecenoic acid,C18H34O2,282.255881,5282751;5312445,;
281.248539,2Z-octadecenoic acid;trans-2-oleic acid,C18H34O2,282.255881,5282749;5282750,;
281.248539,Oleic acid;9-elaidic acid,C18H34O2,282.255881,445639;637517,C00712;C01712
281.248539,17:1(12)(7Me),C18H34O2,282.255881,52921789,
281.248539,17:1(6)(9Me),C18H34O2,282.255881,52921788,
281.248539,17:1(4)(16Me),C18H34O2,282.255881,52921787,
281.248539,2-methyl-16-heptadecenoic acid,C18H34O2,282.255881,5312302,
282.8228204,"(3,4-Dibromothiophen-2-yl)boronic acid",C4H3BBr2O2S,283.8313549,,
283.1084101,"5-Amino-3'-(ethylcarbamoyl)[1,1'-biphenyl]-3-carboxylic acid",C16H16N2O3,284.1160924,,
283.1084101,"5-Amino-4'-(dimethylcarbamoyl)[1,1'-biphenyl]-3-carboxylic acid",C16H16N2O3,284.1160924,,
283.1084101,"5-Amino-3'-(dimethylcarbamoyl)[1,1'-biphenyl]-3-carboxylic acid",C16H16N2O3,284.1160924,,
283.1084101,AGN-PC-0JQTSE,C16H16N2O3,284.1160924,,
283.1084101,"Salicylamide, N-((benzylcarbamoyl)methyl)-",C16H16N2O3,284.1160924,,
283.1084101,Dimethyl (2-oxo-6-phenylhexyl)phosphonate,C14H21O4P,284.1177458,,
283.1084101,Sodium methohexital,C14H17N2NaO3,284.1136867,,
283.1084101,"N-[3-(2-Methylazetidin-1-yl)-1,4-dioxo-1,4-dihydronaphthalen-2-yl]acetamide",C16H16N2O3,284.1160924,,
283.1084101,N-Acetyl-alpha-azaphenylalanine phenyl ester,C16H16N2O3,284.1160924,,
283.1084101,Diethyl 2-methyl-1-phenylprop-1-en-1-yl phosphate,C14H21O4P,284.1177458,,
283.1084101,Metominostrobin,C16H16N2O3,284.1161,5483872,C18559
283.1903993,"Dibutyl cyclohexane-1,2-dicarboxylate",C16H28O4,284.1987594,,
283.1903993,Tetranorprostanedioic acid,C16H28O4,284.1987594,,
283.1903993,"2-Butenedioic acid (2Z)-, bis(1,3-dimethylbutyl) ester",C16H28O4,284.1987594,,
283.1903993,(10S)-Juvenile hormone III diol,C16H28O4,284.1988,10859043,C16505
283.2634447,Ethyl hexadecanoate,C18H36O2,284.2715304,,
283.2634447,16-Methylheptadecanoic acid,C18H36O2,284.2715304,,
283.2634447,Butyl myristate,C18H36O2,284.2715304,,
283.2634447,Octadecanoic acid,C18H36O2,284.2715304,,
283.2634447,Isopropyl pentadecanoate,C18H36O2,284.2715304,,
283.2634447,formyl heptadecanoate,C18H36O2,284.2715304,15609,
283.2634447,Palmitic Acid ethyl ester,C18H36O2,284.2715304,,
283.2634447,Tetradecyl isobutyrate,C18H36O2,284.271531,560579,
283.2634447,7-Methyloctyl 7-methyloctanoate,C18H36O2,284.271531,9882283,
283.2634447,"2,6-Dimethyl-5-heptenyl nonanoate",C18H36O2,284.271531,56936006,
283.2634447,Methyl 14-methyl-8-hexadecenoate,C18H36O2,284.271531,520159,
283.2634447,Methyl heptadecanoate,C18H36O2,284.271531,15609,
283.2634447,ethyl hexadecanoate,C18H36O2,284.271531,12366,
283.2634447,hexyl dodecanoate,C18H36O2,284.271531,94454,
283.2634447,octyl decanoate,C18H36O2,284.271531,75321,
283.2634447,decyl octanoate,C18H36O2,284.271531,75319,
283.2634447,dodecyl hexanoate,C18H36O2,284.271531,243807,
283.2634447,tetradecyl butyrate,C18H36O2,284.271531,522032,
283.2634447,Hexadecyl acetate,C18H36O2,284.271531,12393,
283.2634447,Oleic acid(d2),C18H32D2O2,284.26823,13011408,
283.2634447,14-Methylheptadecanoic acid,C18H36O2,284.271531,23062203,
283.2634447,15-methyl-heptadecanoic acid,C18H36O2,284.271531,4169198,
283.2634447,"11,15-dimethyl-hexadecanoic acid",C18H36O2,284.271531,5282701,
283.2634447,neostearic acid,C18H36O2,284.271531,5282647,
283.2634447,lambda isostearic acid,C18H36O2,284.271531,5282646,
283.2634447,"6,14-dimethyl-hexadecanoic acid",C18H36O2,284.271531,5282627,
283.2634447,"4,14-dimethyl-hexadecanoic acid",C18H36O2,284.271531,5282626,
283.2634447,"2,14-dimethyl-hexadecanoic acid",C18H36O2,284.271531,5282625,
283.2634447,"4,8-dimethyl-hexadecanoic acid",C18H36O2,284.271531,5282624,
283.2634447,"2,6-dimethyl-hexadecanoic acid",C18H36O2,284.271531,5282623,
283.2634447,(+)-Isostearic acid,C18H36O2,284.271531,21859,C20356
283.2634447,10-methyl-heptadecanoic acid,C18H36O2,284.271531,5282600,
283.2634447,Stearic acid,C18H36O2,284.271531,5281,C01530
285.2063353,"2,5-Bis(tert-butylperoxy)-2,5-dimethylhex-3-yne",C16H30O4,286.2144094,,
285.2063353,"1,2-Isopropylidene-3-decanoylglycerol",C16H30O4,286.2144094,,
285.2063353,"3-methoxy-1-methyl-2-[2-methyl-3-(3-methylbutyl)oxiran-2-yl]cyclohexane-1,4-diol",C16H30O4,286.2144094,,
285.2063353,"1,1-Dodecanediol, diacetate",C16H30O4,286.2144094,,
285.2063353,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",C16H30O4,286.2144094,,
285.2063353,16-Hydroxy-10-oxohexadecanoic acid,C16H30O4,286.2144094,,
285.2063353,"2,3-Dihydroxycyclopentaneundecanoic acid",C16H30O4,286.2144,243756,C14987
285.2063353,10-hydroxy-16-oxo-hexadecanoic acid,C16H30O4,286.214411,16061044,
285.2063353,9-hydroxy-16-oxo-hexadecanoic acid,C16H30O4,286.214411,16061043,
285.2063353,Hexadecanedioic acid,C16H30O4,286.214411,10459,C19615
288.8593708,"Benzoxazole, 2-amino-5,7-dibromo-",C7H4Br2N2O,289.8690369,,
293.1753687,(6)-Gingerol,C17H26O4,294.1831093,,
293.1753687,1-(6-aminopurin-7-yl)-3-[2-hydroxyethyl(propan-2-yl)amino]propan-2-ol,C13H22N6O2,294.1804239,,
293.1753687,"3-(4-butylphenyl)-2,5-dimethylpyrrolo[2,3-d]pyrimidin-4-amine",C18H22N4,294.1844467,,
293.1753687,Myrsinone,C17H26O4,294.1831093,,
293.1753687,Tanacetol A,C17H26O4,294.1831093,,
293.1753687,Nordihydrocapsiate,C17H26O4,294.1831093,9817607,
293.1753687,Gingerol,C17H26O4,294.1831093,,
293.1753687,6-Gingerol,C17H26O4,294.1831093,,
293.1753687,[6]-Gingerol,C17H26O4,294.1831,442793,C10462
293.1753687,Embelin,C17H26O4,294.1831,3218,C10342
293.1753687,Phytuberin,C17H26O4,294.1831,442387,C09709
293.18,7-Ethyl-2-methylundecan-4-yl hydrogen sulfate,C14H30O4S,294.1864804,,
293.18,"1-Tetradecanol, hydrogen sulfate",C14H30O4S,294.1864804,,
293.18,"3-(4-butylphenyl)-2,5-dimethylpyrrolo[2,3-d]pyrimidin-4-amine",C18H22N4,294.1844467,,
293.18,Sodium Tetradecyl Sulfate,C14H30O4S,294.1864801,5248,
293.18,Sodium tetradecyl sulfate,C14H30O4S,294.186482,,
294.9540905,"5-Bromo-4'-chloro-3'-methyl[1,1'-biphenyl]-3-ol",C13H10BrClO,295.9603547,,
294.9540905,"5-Bromo-4'-chloro-2'-methyl[1,1'-biphenyl]-3-ol",C13H10BrClO,295.9603547,,
294.9540905,"5-Bromo-3'-chloro-5'-methyl[1,1'-biphenyl]-3-ol",C13H10BrClO,295.9603547,,
294.9540905,"5-Bromo-3'-chloro-4'-methyl[1,1'-biphenyl]-3-ol",C13H10BrClO,295.9603547,,
294.9540905,"5-Bromo-3'-chloro-2'-methyl[1,1'-biphenyl]-3-ol",C13H10BrClO,295.9603547,,
294.9540905,"5-Bromo-2'-chloro-4'-methyl[1,1'-biphenyl]-3-ol",C13H10BrClO,295.9603547,,
294.9540905,2-(Benzyloxy)-4-bromo-1-chlorobenzene,C13H10BrClO,295.9603547,,
